Rank,Fragment SMILES,Score
1201,*OCc1cccc(F)c1F,0.4262225031852722
1202,*CCOc1ccc(F)cc1,0.4261707365512848
1203,*C(OC)c1ccccc1,0.4260329604148865
1204,*NCCc1ccc(O)cc1,0.4260004758834839
1205,*c1ccc(Cl)cn1,0.42589354515075684
1206,*Cc1nccc(C)c1F,0.42584607005119324
1207,*CCc1ccc(CCO)cc1,0.4258299469947815
1208,*Cc1ccc(CC)cn1,0.4256743788719177
1209,*NC1Cc2ccccc2C1,0.4256647825241089
1210,*C(=O)c1ccc(F)nc1,0.425664484500885
1211,*n1cc(C)c(=O)[nH]c1=O,0.4255589246749878
1212,*c1cc[nH]c(=N)c1,0.42553022503852844
1213,*CCc1cccc(Cl)c1,0.4253939688205719
1214,*Cc1cccc(N)c1,0.4253854751586914
1215,*N(C)C(C)c1ccccc1,0.425275981426239
1216,*C(=O)c1cc(CC)nn1C,0.42527157068252563
1217,*Cc1ccc(CN)cc1,0.4252457022666931
1218,*C1(C)C=C(CF)OC(=N)N1,0.42520806193351746
1219,*Oc1cccc(C)c1,0.4251907765865326
1220,*Cc1cccc(N)c1C,0.42517584562301636
1221,*N=C(N)c1nc(C)cc(C)n1,0.42516258358955383
1222,*Cc1ccc(C2CC2)cc1,0.42509493231773376
1223,*COc1ccccc1C,0.42505502700805664
1224,*Cc1cnccc1OC,0.42499685287475586
1225,*n1c(O)ccc1C(=O)O,0.4249090850353241
1226,*C1SCC2NC(=O)NC21,0.4247439503669739
1227,*Cc1cccc(N(C)C)c1,0.4247170388698578
1228,*NCc1ccc(O)cc1,0.42469120025634766
1229,*c1[nH]c(O)c(C=C)c1C,0.42452675104141235
1230,*Nc1ccc(Cl)c(C)c1,0.4245073199272156
1231,*CC(=O)NCc1ccccc1,0.42441311478614807
1232,*c1cc(=O)n(C)c(=N)[nH]1,0.42431509494781494
1233,*n1cnc2ccccc21,0.4242823123931885
1234,*C=Cc1cc(O)cc(O)c1,0.42427995800971985
1235,*Cc1cccc(CC)c1,0.424185186624527
1236,*N1Cc2ccccc2C1,0.42416849732398987
1237,*Nc1ccc(F)c(C)c1,0.4239693880081177
1238,*Nc1c(CC)cccc1CC,0.4239487051963806
1239,*NC(CO)c1ccccc1,0.42392697930336
1240,*CNCc1ccccc1F,0.42384880781173706
1241,*Nc1ccc(C(C)(C)C)cc1,0.4238124489784241
1242,*C(CC)c1ccccc1,0.4235519468784332
1243,*C(N)Cc1ccc(C)cc1,0.4235205054283142
1244,*OCc1cc(F)ccc1F,0.4234974980354309
1245,*n1cc(Cl)c(=O)[nH]c1=O,0.423316091299057
1246,*Cc1cccc(C(=N)N)c1,0.4230712354183197
1247,*Oc1cc(C)cc(C)c1,0.42298734188079834
1248,*NC(=O)c1ccc(C#N)cc1,0.422983855009079
1249,*n1c(C)cc(=O)[nH]c1=O,0.4229104518890381
1250,*Cc1cc(C)c(F)c(C)c1,0.4228246212005615
1251,*c1ncc(C)cc1C,0.42276543378829956
1252,*NCCc1ccccc1F,0.4227360486984253
1253,*NC(C)(C)c1ccccc1,0.4226236939430237
1254,*C1(C)N=C(N)OCC1(F)F,0.4224855899810791
1255,*Cc1cccnc1C#N,0.4224216639995575
1256,*c1ccccn1,0.4223053753376007
1257,*CNCc1cccc(CC)c1,0.422233909368515
1258,*Cc1ccc(F)c(C)c1,0.4220927953720093
1259,*c1cc(=NCC)[nH]c(=N)[nH]1,0.42207011580467224
1260,*C(=O)NC1CC2CC2C1=O,0.4219379127025604
1261,*c1nc2ccccc2o1,0.42181333899497986
1262,*n1ncc2cncnc21,0.4217861592769623
1263,*c1cccc(=O)n1O,0.4217802882194519
1264,*Nc1ccc(CCO)cc1,0.4217778444290161
1265,*c1cc(C#N)ccn1,0.4217666983604431
1266,*[n+]1ccc(N2CCCC2)cc1,0.42172762751579285
1267,*C(=O)Nc1ccc(C)c(C)c1,0.42164161801338196
1268,*c1[nH]cnc(=N)c1C#N,0.42150649428367615
1269,*Cc1c[nH]c(C)nc1=N,0.4214807152748108
1270,*C(=O)NCc1cccnc1,0.4214530885219574
1271,*C(=O)CNCc1ccccc1,0.42124053835868835
1272,*c1c[nH]c(C(=O)O)c1,0.42120838165283203
1273,*C(c1ccccc1)N(C)C,0.42118677496910095
1274,*C1C2CN(C3COC3)CC12,0.4211834669113159
1275,*Cc1nc2ccccc2[nH]1,0.42116087675094604
1276,*C(=O)c1cc[nH]c(=N)c1,0.42105504870414734
1277,*CC(O)c1ccccc1,0.4210471510887146
1278,*C(=O)C(O)Cc1ccccc1,0.4210406541824341
1279,*[n+]1cccc(C(=O)O)c1,0.4210018217563629
1280,*Nc1cc(F)c(O)c(F)c1,0.4209670424461365
1281,*C(Cc1ccccc1)C(N)=O,0.42093196511268616
1282,*c1ccc(OC)cn1,0.4208908677101135
1283,*C(=O)NCc1ccc(N)cc1,0.42076075077056885
1284,*C(N)CCc1cccnc1,0.42065632343292236
1285,*Cn1c([N+](=O)[O-])cnc1C,0.4206484258174896
1286,*CCNCc1ccccc1,0.4204857051372528
1287,*CC(N)Cc1ccccc1,0.42046433687210083
1288,*N=c1[nH]c2ccccc2[nH]1,0.42045459151268005
1289,*Nc1ccc(C(C)C)cc1,0.42034921050071716
1290,*Nc1ccccc1OC,0.4201132655143738
1291,*Nc1cc(Cl)ccc1C,0.4200720191001892
1292,*NC(=O)c1ncc[nH]c1=N,0.4197862446308136
1293,*Cc1cc(F)[nH]c(=N)c1,0.4197395443916321
1294,*CCc1ccccc1,0.4196983873844147
1295,*NCc1ccc(=N)[nH]c1,0.41966983675956726
1296,*C(=Cc1ccccc1)C(=O)O,0.4194844961166382
1297,*N=c1cc(C)c(F)c[nH]1,0.41925719380378723
1298,*N1C(=O)NC2(CC2)C1=O,0.419248104095459
1299,*c1cc(OC)ccn1,0.41908255219459534
1300,*OCc1cccc(F)c1,0.4189426302909851
1301,*Oc1ccc(C)c(C)c1,0.41892823576927185
1302,*c1[nH]c(=N)[nH]c(=O)c1N=O,0.4189152121543884
1303,*C(C)(N)Cc1ccccc1,0.4189089834690094
1304,*Nc1cccc(CO)c1,0.4188423752784729
1305,*Nc1ccc(C)c(F)c1,0.41875264048576355
1306,*Cc1ccc(CC=C)cc1,0.41862913966178894
1307,*CCc1cc(C)ccn1,0.41861841082572937
1308,*c1ccc(F)cn1,0.4186147153377533
1309,*Nc1cccc(NC(C)=O)c1,0.41860446333885193
1310,*C(=O)C(N)Cc1c[nH]cn1,0.41852015256881714
1311,*Cc1c[n+](C)ccc1Cl,0.4184669554233551
1312,*C(=O)Nc1ccc(F)nc1,0.4184476137161255
1313,*C(=O)Nc1ccc(CN)cc1,0.4183642268180847
1314,*C[n+]1ccc(C(N)=O)cc1,0.41824406385421753
1315,*COc1ccc(F)cc1,0.4182213842868805
1316,*C(N)Cc1ccccc1,0.4179401099681854
1317,*n1cc(O)c(=N)[nH]c1=O,0.4178429841995239
1318,*c1ncccc1Cl,0.41771894693374634
1319,*NCc1ncccc1F,0.41763177514076233
1320,*OCc1ccc(F)cc1F,0.4176248610019684
1321,*[n+]1cccc(C(C)=O)c1,0.41711845993995667
1322,*c1ccnc(Cl)c1,0.41701817512512207
1323,*c1ncccc1[N+](=O)[O-],0.4170050621032715
1324,*OCc1cc(F)cc(F)c1,0.4168646037578583
1325,*C(=O)Nc1ccccc1O,0.4168553054332733
1326,*NCc1ccccc1F,0.4167042076587677
1327,*Cc1cccc(=N)[nH]1,0.4166557788848877
1328,*Cc1ccc[nH]c1=N,0.4165874421596527
1329,*Cc1cccc(C)c1,0.416553258895874
1330,*c1ccncc1F,0.41654476523399353
1331,*Cc1ccc(C#N)cc1,0.41652750968933105
1332,*CC(N)c1ccccc1,0.4164281487464905
1333,*Nc1c(C)cccc1Cl,0.4163448214530945
1334,*C#Cc1ccc(F)cc1F,0.4162820875644684
1335,*C(=O)NCc1ccccc1C,0.41625386476516724
1336,*n1ncc2ccccc21,0.4162162244319916
1337,*c1nc(-c2ccccc2)c[nH]1,0.41617873311042786
1338,*C(F)(F)c1ccccc1,0.41616761684417725
1339,*Cc1cccc(C#C)c1,0.4161517322063446
1340,*Oc1ccc(C#N)cc1,0.41613897681236267
1341,*CC(C)c1ccccc1,0.4159835875034332
1342,*CCc1ccccc1F,0.41597944498062134
1343,*C(=O)Cc1ccccc1,0.41585859656333923
1344,*n1c(=O)cc(O)[nH]c1=O,0.4155360162258148
1345,*C1CC2CCN1CC2C=C,0.4155173897743225
1346,*OC(C)c1ccc(C)nn1,0.4154982268810272
1347,*CCc1ccc(C)cc1,0.4154435992240906
1348,*C(=O)NCCc1ccccc1,0.41543883085250854
1349,*C(O)Cc1ccccc1,0.4154317378997803
1350,*CC1=NC(=O)C(=C)C1=CC,0.4152977764606476
1351,*c1cccc(=N)[nH]1,0.41527849435806274
1352,*NCc1cc(=O)[nH]c(=O)[nH]1,0.41520437598228455
1353,*C=Cc1ccc(=N)[nH]c1,0.4150954782962799
1354,*C1C(O)OC(C)C(O)C1O,0.4150853157043457
1355,*Oc1ccccc1C,0.4150518476963043
1356,*C(c1ccccc1)C(C)C,0.4150112569332123
1357,*Oc1c(C)cc(C)cc1C,0.41492632031440735
1358,*Cc1ccc2ccccc2c1,0.41490986943244934
1359,*c1[nH]c(=O)[nH]c(=O)c1C,0.4148595929145813
1360,*Oc1cc(F)cc(Cl)c1,0.4148557782173157
1361,*Cc1cc(Cl)cc[n+]1C,0.4148527979850769
1362,*C(C)=Cc1ccccc1F,0.41475382447242737
1363,*c1cc(C(=O)O)n(C)n1,0.4146936535835266
1364,*OCc1ccc(C(C)C)cc1,0.41457539796829224
1365,*C1OC(C)C(N)C(O)C1O,0.41449469327926636
1366,*Cc1ccccc1C,0.41434231400489807
1367,*NC(=O)c1nn(C)[nH]c1=O,0.4142968952655792
1368,*OC(C)c1ccccn1,0.4142080247402191
1369,*C1COC2OCC(Cl)C12,0.41414856910705566
1370,*C(=O)Nc1cc(C)cc(C)c1,0.41413813829421997
1371,*C(=O)NNc1ccc(C)cc1,0.4139566123485565
1372,*NN=Cc1ccc(OC)cc1,0.4139368534088135
1373,*c1cc[nH]c(=O)c1,0.41376441717147827
1374,*CNCCCc1cccnc1,0.41373831033706665
1375,*Nc1cccc(Cl)c1C,0.4137095808982849
1376,*c1ncccc1F,0.41357094049453735
1377,*C(Cc1ccccc1)NC,0.4135613441467285
1378,*COc1ccccc1Cl,0.41346609592437744
1379,*C1(C(N)=O)CC1C(O)=NO,0.41342195868492126
1380,*OCc1ccc(C2CC2)cc1,0.4133402407169342
1381,*NC(=O)c1ccccc1,0.4131990969181061
1382,*NC(=O)Cc1ccccc1,0.4131631851196289
1383,*NC(CC)c1ccccc1,0.41314697265625
1384,*C(=O)NCc1ccc(C)cc1,0.4131326377391815
1385,*NCc1ccc(Cl)cc1,0.41296038031578064
1386,*C=Cc1ccc(C(C)C)cc1,0.41295483708381653
1387,*n1ccc(=O)n(C)c1=O,0.4128932058811188
1388,*c1cccc(OC)n1,0.41286495327949524
1389,*NCc1cc(Cl)ccn1,0.4126589000225067
1390,*n1cc(-c2ccccc2)nn1,0.4125598967075348
1391,*C(=O)COc1cccnc1,0.41253823041915894
1392,*Cc1cccc(CN)c1,0.4125136137008667
1393,*Nc1ccc(Cl)cc1F,0.4122750461101532
1394,*C#Cc1ccc(O)cc1,0.41202324628829956
1395,*Nc1ccc(C(=N)N)cc1,0.4119873642921448
1396,*N1CCN2CCOCC2C1,0.41189858317375183
1397,*C(=O)N=c1cccc[nH]1,0.4118916988372803
1398,*c1ccnc(F)c1,0.4117876887321472
1399,*C(=O)N=c1cc[nH]c(C)c1,0.4117685556411743
1400,*c1c(Cl)cncc1Cl,0.411441445350647
1401,*c1ncc(O)c(=O)n1C,0.411366730928421
1402,*C(=O)c1cccnc1,0.4113089144229889
1403,*NN=Cc1ccccc1O,0.4112587869167328
1404,*C(F)(F)c1ccccn1,0.41123560070991516
1405,*NCc1ccccc1,0.41109758615493774
1406,*NC(O)c1[nH]ccc1C,0.4110800623893738
1407,*c1cc(Cl)ccn1,0.41100332140922546
1408,*C=Cc1ccc(N(C)C)cc1,0.4109995663166046
1409,*c1[nH]c(C)c(C)c1C,0.4109330177307129
1410,*OCc1cccc(C#C)c1,0.4108745753765106
1411,*C(=O)N(C)Cc1ccccc1,0.41085928678512573
1412,*Cc1ccsc1C(=O)O,0.410773366689682
1413,*NCc1cccc(CC)c1,0.4107203185558319
1414,*c1ccc(C#N)n1C,0.4106718897819519
1415,*C(=O)NCc1cccc(C)c1,0.4105204641819
1416,*C1Cc2ccccc2C1,0.41049182415008545
1417,*C1CC1c1ccccc1,0.4104717969894409
1418,*c1cc2ccccc2o1,0.41045519709587097
1419,*Oc1c(C)cccc1C,0.4103940725326538
1420,*CCc1ccccc1Cl,0.4103649854660034
1421,*n1cc(F)c(=O)[nH]c1=O,0.4103145897388458
1422,*CNCCCc1ccccc1,0.4102523922920227
1423,*C(=O)Nc1cccc(C)c1,0.4102344214916229
1424,*N(C)Cc1ccccc1,0.4102247357368469
1425,*c1cc[n+](C)cc1,0.4100770354270935
1426,*N=Cc1ccc([N+](=O)[O-])cc1,0.4100140631198883
1427,*NC(C)c1ccccc1,0.40998536348342896
1428,*Cc1cccc(C#N)c1,0.40978842973709106
1429,*CNCc1ccccc1,0.40975821018218994
1430,*CCc1c(C)cc(C)cc1C,0.40958264470100403
1431,*C1CN(c2nccs2)C1,0.40955230593681335
1432,*NC(=O)CCc1ccccc1,0.4094300866127014
1433,*Sc1nc(=N)cc(N)[nH]1,0.4092392027378082
1434,*[Si](C)(C)c1ccccc1C,0.4091850221157074
1435,*OCc1c(F)cccc1F,0.4091418981552124
1436,*c1cccc(Cl)n1,0.40907275676727295
1437,*CCCCCc1ccccc1,0.40895384550094604
1438,*C1CC(C)(O)C(O)C(C)O1,0.40891167521476746
1439,*C(N)CCc1ccccc1,0.40885692834854126
1440,*C(=O)N1CCCC1C(N)=O,0.4088343381881714
1441,*C(O)Cn1ccccc1=O,0.40882816910743713
1442,*C(CO)Cc1ccccc1,0.4088224470615387
1443,*C(=O)CCc1ccccc1,0.40876883268356323
1444,*Nc1c(F)cccc1Cl,0.40875688195228577
1445,*c1ncnc2[nH]cnc12,0.4084690809249878
1446,*NCc1ccc(N)cc1,0.40842798352241516
1447,*Cc1ccc[nH]c1=O,0.40839970111846924
1448,*Nc1ccc(C)c(C)c1,0.4082532227039337
1449,*Nc1ccc(O)c(Cl)c1,0.40802839398384094
1450,*N=Cc1ccc(OC)cc1,0.4080088436603546
1451,*Nc1c(C)cc(C)cc1C,0.40763550996780396
1452,*C[n+]1ccccc1C=NO,0.4075760543346405
1453,*[n+]1ccc(C(N)=O)cc1,0.4074888229370117
1454,*C#CC#Cc1cccc(N)c1,0.407410591840744
1455,*Oc1cccc2ccccc12,0.40740475058555603
1456,*NC(C)c1ccc(C)cc1,0.40738821029663086
1457,*c1cccc(F)n1,0.40733736753463745
1458,*Nc1ccc(C(N)N)cc1,0.4069884121417999
1459,*NC(=O)c1ccc(C)cc1,0.406898558139801
1460,*N=Cc1cccc(C(=N)N)c1,0.4068624973297119
1461,*C(=O)Nc1ccc(C)cc1,0.4068124294281006
1462,*[n+]1cc(C)c(N)[nH]c1=O,0.4067665636539459
1463,*Cc1cccc(B(O)O)c1,0.40674057602882385
1464,*Nc1cccc(CN)c1,0.4067217707633972
1465,*Oc1ccc(F)c(O)c1,0.4066758453845978
1466,*COc1cc(F)cc(F)c1,0.40644851326942444
1467,*Sc1nc2ccccc2[nH]1,0.4061487019062042
1468,*OC(C)c1ccccc1,0.4061114490032196
1469,*NCc1cccc(C#N)c1,0.4060709774494171
1470,*NCC(N)Cc1ccccc1,0.4059622287750244
1471,*Nc1ccc(C)c(Cl)c1,0.4057978689670563
1472,*Oc1cc[nH]c(=N)c1Cl,0.4057944416999817
1473,*NCc1cnccc1Cl,0.40536436438560486
1474,*C(=O)c1ccccn1,0.4052954614162445
1475,*C1OC(C)C(O)C(N)C1O,0.40525370836257935
1476,*c1[nH]nc([N+](=O)[O-])c1Cl,0.4052236080169678
1477,*CCCCc1ccccc1,0.4051135182380676
1478,*N(C(=O)CC)c1ccccc1,0.4048294723033905
1479,*CCCc1ccccc1,0.40481793880462646
1480,*OC(=O)Cc1ccccc1,0.4047930836677551
1481,*Cc1ccc(=O)[nH]c1,0.40476325154304504
1482,*c1cnc(C(N)=O)n1C,0.4047129154205322
1483,*C(=O)NCc1ccccc1,0.40463191270828247
1484,*c1nc(C)c(C(=O)O)s1,0.4045214354991913
1485,*NCCCc1cccnc1,0.40433216094970703
1486,*c1ncccc1O,0.40431541204452515
1487,*Cc1c(C)cc(C)cc1C,0.404163658618927
1488,*C=NC(C)c1ccccc1,0.40397000312805176
1489,*N(C)Cc1ccccn1,0.40378621220588684
1490,*NCc1cccc(Cl)c1,0.40374019742012024
1491,*c1cc(CC)[nH]c(=N)n1,0.40365487337112427
1492,*Cc1cncc(F)c1,0.40362703800201416
1493,*NN=Cc1cccc(O)c1,0.403332382440567
1494,*NCc1cccc[n+]1C,0.4033253788948059
1495,*Cc1c(C)cccc1C,0.4032774865627289
1496,*Nc1ccc(CN)cc1,0.403240442276001
1497,*C(=O)Nc1cccc(O)c1,0.403190940618515
1498,*C(=O)NCc1ccncc1,0.40318387746810913
1499,*Cc1c[nH]c(=N)[nH]c1=N,0.40297484397888184
1500,*Cc1cc[nH]c(=N)c1,0.40290021896362305
1501,*N(CC)c1ccc(F)cc1,0.402870237827301
1502,*CNCCc1cccnc1,0.4028460681438446
1503,*OCc1ccc(Cl)cc1,0.4027795195579529
1504,*Oc1cc(C)ccc1C,0.402439683675766
1505,*C1(O)OCC(O)C(O)C1O,0.40242835879325867
1506,*Nc1cccc(C)c1,0.40223827958106995
1507,*Nc1cccc(C)c1C,0.40223607420921326
1508,*C1C(C)OC(O)C(O)C1O,0.402010977268219
1509,*NCc1ccccc1C,0.40179696679115295
1510,*Cc1ccc(=N)[nH]c1,0.40169769525527954
1511,*C(S)Cc1ccccc1,0.40169233083724976
1512,*Oc1ncc(C)cc1C,0.4016709327697754
1513,*C(=O)N1CCCC1C(=O)O,0.40164223313331604
1514,*OCCc1ccccc1,0.40151479840278625
1515,*Nc1ccc(C#N)cc1,0.4014868438243866
1516,*CCCOc1ccccc1,0.40144792199134827
1517,*C1C(CO)NC(CO)C1O,0.40133580565452576
1518,*CCc1ccccn1,0.4012448489665985
1519,*Nc1cc(C)ccc1C,0.4012047052383423
1520,*NCCc1ccccc1,0.40116217732429504
1521,*N(C)Cc1cccnc1,0.4011407196521759
1522,*NC(=O)Nc1ccc(C)cc1,0.4010184407234192
1523,*Oc1ccc(F)cc1,0.40095284581184387
1524,*c1c[nH]c(=N)[nH]c1=N,0.4009527266025543
1525,*C1(C(F)F)CCOC(=N)N1,0.4008575677871704
1526,*C(C)c1ccccn1,0.4008081555366516
1527,*CNCc1cccnc1,0.4007854461669922
1528,*OC1CC(N)C(=O)C(C)O1,0.40074536204338074
1529,*C#CC#Cc1ccc(N)cc1,0.40072745084762573
1530,*Nc1ccc(Cl)c(F)c1,0.4006476104259491
1531,*NCc1ccc(=O)[nH]c1,0.40052342414855957
1532,*Cc1ccc(C)cc1C,0.4003753960132599
1533,*CCc1c(C)nn(C)c1C,0.40030637383461
1534,*C=Nc1ccc(OC)cc1,0.40028291940689087
1535,*OC(=O)c1ncc[nH]c1=N,0.4001534879207611
1536,*Nc1ccc(OCC)cc1,0.4001215398311615
1537,*Nc1ccc(C)cc1,0.40008875727653503
1538,*Cc1cnccc1Cl,0.4000111222267151
1539,*Cc1ccc(F)cn1,0.39991268515586853
1540,*c1ccc(C(O)=NO)s1,0.39986059069633484
1541,*NCCCc1ccccc1,0.3997951149940491
1542,*OCc1ccccc1F,0.39978915452957153
1543,*NC1CCC(O)CNC1=O,0.39967700839042664
1544,*NCc1ccnc(C)c1,0.3996625244617462
1545,*Oc1ccccc1OCC,0.3996155560016632
1546,*NN=Cc1ccc(F)cc1,0.39961400628089905
1547,*COCc1ccc(C#N)cc1,0.39950695633888245
1548,*C(=O)c1cnc(OC)cn1,0.39950650930404663
1549,*NCc1ccc[n+](C)c1,0.39945316314697266
1550,*Cc1ccccc1C#N,0.39921194314956665
1551,*NCc1ccccn1,0.3989882469177246
1552,*NCc1c(C)cccc1C,0.3988155126571655
1553,*Nc1cc(C)cc(C)c1,0.3987578749656677
1554,*C1OC(O)C(N)C(O)C1O,0.39875468611717224
1555,*Oc1ccc([N+](=O)[O-])cc1,0.39872851967811584
1556,*OCc1cccc(Cl)c1,0.39871305227279663
1557,*Cc1ncccc1F,0.3986928164958954
1558,*c1ccsc1C(=O)O,0.398690789937973
1559,*Oc1ccc(F)cc1F,0.3986828923225403
1560,*CCn1ccc(=O)[nH]c1=O,0.39866915345191956
1561,*n1cnc2cncnc21,0.3986221253871918
1562,*C=Cc1ccccc1,0.3983767032623291
1563,*N=Cc1cccc(O)c1,0.39828819036483765
1564,*N(C)Cc1nc(C)oc1C,0.3982371985912323
1565,*C(=O)C1CCCN1C(C)=O,0.3980492353439331
1566,*c1[nH]c(C)c(Cl)c1Cl,0.398005872964859
1567,*C(=O)c1ncc[nH]c1=N,0.3979761302471161
1568,*OCc1cccc(C#N)c1,0.39795297384262085
1569,*N=Cc1ccc(O)cc1,0.39794403314590454
1570,*COc1cccc(Cl)c1,0.39777833223342896
1571,*N1C2CCC1CC(OC)C2,0.39768341183662415
1572,*N=Cc1ccc(C(=O)O)cc1,0.397509902715683
1573,*Oc1ccc(C)nc1C,0.39750921726226807
1574,*OCc1cc(C(C)O)no1,0.39744287729263306
1575,*n1c(S)cc(=O)[nH]c1=O,0.39741742610931396
1576,*OCc1ccc(=N)[nH]c1,0.39729928970336914
1577,*NC(=O)c1ccncc1,0.39728352427482605
1578,*NN=Cc1ccc(O)cc1,0.3970930874347687
1579,*N1CNC2C(N)NCNC21,0.3970048129558563
1580,*[n+]1cccc(CCCC)c1,0.39695975184440613
1581,*OC(=O)c1ccccc1,0.3969458341598511
1582,*C(=O)Nc1cccc(F)c1,0.3969225585460663
1583,*CCc1cc(=O)c(=O)[nH][nH]1,0.39647936820983887
1584,*OCn1ccc(=O)[nH]c1=O,0.3963274359703064
1585,*SCCc1ccccc1,0.3961963951587677
1586,*Cc1ccc(Cl)cn1,0.3961508572101593
1587,*NCc1cccc(C)c1,0.39608699083328247
1588,*C(=O)N1CCC(C(=O)O)C1,0.3960762321949005
1589,*NCCc1ccccn1,0.39598655700683594
1590,*NCc1ccc[n+]([O-])c1,0.39590930938720703
1591,*NCc1ccc[n+](O)c1,0.39590930938720703
1592,*ON=Cc1cccc[n+]1C,0.39586949348449707
1593,*CCc1cccnc1,0.39578163623809814
1594,*NCc1cc(C)[nH]c(=N)n1,0.3955821990966797
1595,*NC(=O)NCc1ccccc1,0.3955451548099518
1596,*CN1CCN2CCCC2C1,0.39527255296707153
1597,*NC(=O)c1nc(C#N)c[nH]1,0.3952571153640747
1598,*Nc1ccc(OC)cc1,0.3951731026172638
1599,*CCCc1cccnc1,0.39504164457321167
1600,*SCc1ccccc1F,0.3950105905532837
1601,*CN1C2CCC1CC(=O)C2,0.39465197920799255
1602,*C#CCc1ccccc1,0.3946259319782257
1603,*OCc1ccccc1,0.394575297832489
1604,*CNc1ccccc1O,0.3945721387863159
1605,*N=c1cc(OC)cc[nH]1,0.39456284046173096
1606,*n1nnc2ccccc21,0.3945486545562744
1607,*c1cc(CCCOC)[nH]n1,0.3942857086658478
1608,*N1CC(Oc2ccccc2)C1,0.39420002698898315
1609,*NCc1cccnc1,0.39411115646362305
1610,*N=c1cc(C#N)cc[nH]1,0.3940684497356415
1611,*OC1CC2CCC(C1)N2C,0.3939957618713379
1612,*C1OC(C)C(O)C(O)C1O,0.39377740025520325
1613,*NCc1ccnc(Cl)c1,0.39370158314704895
1614,*Cc1cccc[n+]1C,0.3936889171600342
1615,*C1CNC(C(=O)N(C)C)C1,0.393666535615921
1616,*Nc1c(C)cccc1C,0.39364898204803467
1617,*N=Cc1ccc(C(N)N)cc1,0.393646776676178
1618,*OCCCCc1ccccc1,0.3936035633087158
1619,*OCCCc1ccccc1,0.39359715580940247
1620,*Cc1cc(C)ccc1C,0.39347341656684875
1621,*OCc1ccccc1Cl,0.3934471607208252
1622,*C1CC2OCC(O)C2C1,0.3934454321861267
1623,*Oc1c(F)cccc1F,0.3933400511741638
1624,*Oc1cccc(F)c1,0.3932548761367798
1625,*CCCc1cccc(C)c1,0.3932388424873352
1626,*N=Cc1cc(=O)[nH]c(=O)[nH]1,0.39319536089897156
1627,*Cc1ccc(Cl)nc1,0.3931618332862854
1628,*COCc1ccccc1,0.39314085245132446
1629,*Oc1ccccc1F,0.3930918574333191
1630,*Oc1ccc(F)c(F)c1,0.3929183781147003
1631,*Cc1cc(C)ccn1,0.3927340805530548
1632,*Cc1ccnc(C)c1,0.3927338719367981
1633,*Nc1cccc(OC)c1,0.3926762342453003
1634,*CCC(=O)Nc1ccccc1,0.39243486523628235
1635,*COc1ccc(Cl)cc1,0.3923678696155548
1636,*Oc1ccc(Cl)cc1O,0.39230361580848694
1637,*N1C=C(C(N)=O)CCC1O,0.39223822951316833
1638,*N=Cc1ccccc1O,0.392208069562912
1639,*C1C(N)CC(N)C(O)C1O,0.39220544695854187
1640,*OCc1ccc(CN)cc1,0.3921244442462921
1641,*C(=O)OCc1ccccc1,0.39207491278648376
1642,*CC1COC(=O)N1CCC,0.39199352264404297
1643,*NCc1ccc(C)cc1,0.3918943703174591
1644,*c1cccc[n+]1C,0.3918502926826477
1645,*n1cc(C)c(CC)c1O,0.39167675375938416
1646,*C=Cc1ccc(C#N)cc1,0.391570508480072
1647,*c1ccsc1C(N)=O,0.391355961561203
1648,*NCC1(C)NC(=O)NC1=O,0.39134520292282104
1649,*Nc1ccc(O)c(O)c1,0.39122602343559265
1650,*N=c1cc(C2CC2)[nH][nH]1,0.39111220836639404
1651,*n1cnn(C(C)CC)c1=O,0.39109355211257935
1652,*C(=O)Nc1ccc(F)cc1,0.3910079598426819
1653,*c1nc(C(=O)C(C)C)c[nH]1,0.39067602157592773
1654,*NNc1ccc(C)cc1,0.3906651437282562
1655,*C(=O)c1nn(C)[nH]c1=O,0.3905918598175049
1656,*NCCCCc1ccccc1,0.3905189335346222
1657,*N=c1ccc(C)c[nH]1,0.3903156816959381
1658,*c1c[nH]c(=O)[nH]c1=O,0.3902377486228943
1659,*N=Cc1ccc(F)cc1,0.390207976102829
1660,*[n+]1ccccc1C=NO,0.3900439739227295
1661,*OCC#Cc1cccnc1,0.3900420665740967
1662,*C1CC(N)C(O)C(O)C1O,0.3899429142475128
1663,*N1C(=O)OCC1C(C)F,0.38968631625175476
1664,*Nc1ccc(F)cc1Cl,0.38942623138427734
1665,*Cc1cc(Cl)ccn1,0.3893628716468811
1666,*Oc1ccc2ccccc2c1,0.3892430067062378
1667,*Cc1cnccc1C,0.38902267813682556
1668,*C#CC(=O)NCc1ccco1,0.38878676295280457
1669,*c1nc2ccccc2[nH]1,0.3885970711708069
1670,*SC(=O)c1ccccc1,0.38858917355537415
1671,*Nc1ccc(F)c(Cl)c1,0.38848334550857544
1672,*N1C(=O)CCC1(CO)CO,0.38846132159233093
1673,*C#Cc1cccc(Cl)c1,0.38845619559288025
1674,*C(=O)Nc1cccnc1,0.3883972764015198
1675,*c1nc(=O)cc(CC)[nH]1,0.3883029818534851
1676,*CC1NC(CO)C(O)C1O,0.38829582929611206
1677,*Nc1ccccc1O,0.3882509469985962
1678,*CSCc1ccccc1,0.3882211446762085
1679,*c1cnn(CC(C)OC)c1,0.38817790150642395
1680,*Cc1[nH]c(C)c(C)c1C,0.38816553354263306
